event_id,machine_id,start_time,end_time,type,reason_code,order_id
3180,8,2026-04-14 02:19:00,2026-04-14 03:24:00,planned,MEC-01,4406.0
3181,5,2026-05-08 05:01:00,2026-05-08 07:36:00,unplanned,CAL-01,8912.0
3182,45,2026-04-09 18:29:00,2026-04-09 18:58:00,unplanned,MEC-01,
3183,32,2026-01-12 22:49:00,2026-01-12 23:18:00,unplanned,CAL-01,5232.0
3184,48,2026-04-16 13:00:00,2026-04-16 14:57:00,planned,MEC-01,3079.0
3185,46,2026-05-10 14:42:00,2026-05-10 16:17:00,planned,MEC-01,2576.0
3186,26,2026-05-18 00:00:00,2026-05-18 01:06:00,unplanned,MEC-01,3112.0
3187,31,2026-03-11 06:24:00,2026-03-11 08:17:00,planned,ELEC-01,9784.0
3188,27,2026-03-14 17:48:00,2026-03-14 19:18:00,unplanned,MEC-02,8505.0
3189,4,2026-02-04 21:05:00,2026-02-04 23:02:00,unplanned,CAL-01,5130.0
3190,45,2026-05-27 08:28:00,2026-05-27 10:25:00,unplanned,MEC-01,7521.0
3191,10,2026-01-02 23:06:00,2026-01-03 00:16:00,planned,MEC-02,9191.0
3192,35,2026-04-25 15:24:00,2026-04-25 16:34:00,unplanned,ELEC-01,7033.0
3193,17,2026-03-26 02:00:00,2026-03-26 02:52:00,planned,CAL-01,983.0
3194,38,2026-04-18 05:56:00,2026-04-18 08:02:00,unplanned,MEC-02,8795.0
3195,34,2026-05-04 10:32:00,2026-05-04 12:34:00,unplanned,CAL-01,
3196,12,2026-05-15 10:45:00,2026-05-15 11:28:00,planned,MEC-02,
3197,1,2026-03-22 10:04:00,2026-03-22 11:59:00,planned,MEC-01,236.0
3198,4,2026-06-06 14:37:00,2026-06-06 16:18:00,unplanned,ELEC-01,
3199,6,2026-05-01 07:05:00,2026-05-01 08:46:00,unplanned,MEC-01,
3200,25,2026-03-10 10:37:00,2026-03-10 12:23:00,planned,ELEC-01,9080.0
3201,38,2026-04-13 04:07:00,2026-04-13 05:20:00,planned,CAL-01,4563.0
3202,45,2026-06-03 08:39:00,2026-06-03 09:55:00,unplanned,MEC-02,
3203,41,2026-03-04 07:25:00,2026-03-04 07:30:00,planned,MAT-01,
3204,7,2026-04-06 16:37:00,2026-04-06 17:35:00,unplanned,ELEC-01,5768.0
3205,7,2026-04-08 06:43:00,2026-04-08 07:45:00,planned,CAL-01,826.0
3206,44,2026-06-17 09:13:00,2026-06-17 12:03:00,unplanned,MEC-02,662.0
3207,18,2026-06-09 23:35:00,2026-06-10 00:29:00,planned,CAL-01,
3208,33,2026-05-12 01:30:00,2026-05-12 03:57:00,unplanned,MEC-02,6241.0
3209,23,2026-06-01 17:48:00,2026-06-01 18:40:00,planned,MAT-01,
3210,42,2026-02-14 21:51:00,2026-02-15 00:09:00,planned,MAT-01,7239.0
3211,41,2026-03-04 10:39:00,2026-03-04 12:33:00,planned,ELEC-01,3624.0
3212,18,2026-04-13 03:41:00,2026-04-13 06:31:00,unplanned,CAL-01,2765.0
3213,45,2026-06-29 05:45:00,2026-06-29 06:38:00,planned,CAL-01,1723.0
3214,41,2026-05-10 22:28:00,2026-05-11 01:17:00,planned,MEC-01,
3215,17,2026-02-22 09:43:00,2026-02-22 11:33:00,planned,MEC-01,6805.0
3216,10,2026-03-06 03:57:00,2026-03-06 06:04:00,planned,MAT-01,3361.0
3217,2,2026-03-07 01:04:00,2026-03-07 03:43:00,unplanned,ELEC-01,
3218,22,2026-03-17 09:24:00,2026-03-17 09:32:00,planned,CAL-01,5190.0
3219,15,2026-05-10 19:38:00,2026-05-10 21:13:00,planned,CAL-01,2907.0
3220,1,2026-06-23 01:16:00,2026-06-23 02:36:00,unplanned,ELEC-01,
3221,19,2026-04-21 09:59:00,2026-04-21 12:03:00,unplanned,MEC-01,
3222,10,2026-05-22 00:32:00,2026-05-22 03:11:00,planned,MAT-01,593.0
3223,28,2026-06-16 08:01:00,2026-06-16 08:41:00,unplanned,MEC-01,
3224,28,2026-06-18 08:38:00,2026-06-18 08:52:00,unplanned,MAT-01,
3225,33,2026-01-30 03:07:00,2026-01-30 04:48:00,unplanned,MEC-02,2172.0
3226,29,2026-05-18 19:23:00,2026-05-18 19:33:00,planned,MAT-01,962.0
3227,26,2026-05-30 01:59:00,2026-05-30 03:31:00,planned,ELEC-01,5970.0
3228,46,2026-01-10 01:31:00,2026-01-10 01:39:00,planned,ELEC-01,9412.0
3229,33,2026-04-25 02:04:00,2026-04-25 02:58:00,unplanned,MEC-02,5449.0
3230,22,2026-03-22 04:11:00,2026-03-22 06:24:00,planned,MEC-01,
3231,10,2026-06-14 22:11:00,2026-06-14 22:26:00,unplanned,MEC-02,
3232,5,2026-04-26 23:30:00,2026-04-27 02:23:00,unplanned,ELEC-01,1465.0
3233,31,2026-02-06 20:06:00,2026-02-06 20:44:00,unplanned,MEC-02,606.0
3234,27,2026-03-05 16:58:00,2026-03-05 19:01:00,unplanned,MAT-01,2086.0
3235,38,2026-05-09 16:00:00,2026-05-09 17:06:00,planned,ELEC-01,1407.0
3236,21,2026-03-17 03:26:00,2026-03-17 05:57:00,unplanned,MEC-02,4429.0
3237,50,2026-05-31 22:58:00,2026-05-31 23:26:00,planned,MAT-01,
3238,23,2026-03-30 05:26:00,2026-03-30 07:56:00,planned,MAT-01,1513.0
3239,4,2026-03-21 13:38:00,2026-03-21 15:16:00,planned,MAT-01,
3240,34,2026-01-14 19:13:00,2026-01-14 21:35:00,planned,MAT-01,
3241,9,2026-04-07 20:36:00,2026-04-07 23:18:00,unplanned,MEC-01,921.0
3242,42,2026-06-07 17:19:00,2026-06-07 17:56:00,planned,ELEC-01,8639.0
3243,19,2026-02-12 21:45:00,2026-02-12 22:54:00,planned,MEC-01,
3244,30,2026-01-01 16:04:00,2026-01-01 18:55:00,unplanned,MAT-01,
3245,36,2026-01-07 18:25:00,2026-01-07 19:24:00,planned,MAT-01,1031.0
3246,19,2026-02-01 18:48:00,2026-02-01 21:42:00,unplanned,MAT-01,9222.0
3247,46,2026-06-22 09:11:00,2026-06-22 10:56:00,unplanned,MEC-02,919.0
3248,44,2026-03-14 20:58:00,2026-03-14 21:17:00,planned,MEC-02,1299.0
3249,34,2026-02-16 23:12:00,2026-02-16 23:42:00,planned,MEC-02,5192.0
3250,3,2026-01-09 05:28:00,2026-01-09 07:39:00,planned,MEC-01,1807.0
3251,29,2026-01-31 21:30:00,2026-01-31 21:44:00,unplanned,CAL-01,2335.0
3252,15,2026-06-16 16:31:00,2026-06-16 18:41:00,planned,MEC-02,6011.0
3253,9,2026-03-19 09:27:00,2026-03-19 11:14:00,planned,CAL-01,
3254,31,2026-04-10 04:33:00,2026-04-10 04:56:00,unplanned,MAT-01,954.0
3255,9,2026-04-30 05:22:00,2026-04-30 08:07:00,unplanned,MAT-01,7003.0
3256,17,2026-01-18 18:38:00,2026-01-18 19:04:00,unplanned,MEC-02,
3257,7,2026-03-06 06:36:00,2026-03-06 08:32:00,planned,ELEC-01,
3258,34,2026-04-02 09:12:00,2026-04-02 11:16:00,unplanned,MAT-01,
3259,18,2026-04-24 23:50:00,2026-04-25 02:03:00,planned,ELEC-01,
3260,20,2026-02-17 02:21:00,2026-02-17 04:20:00,planned,MEC-02,6124.0
3261,8,2026-06-03 13:54:00,2026-06-03 16:52:00,unplanned,ELEC-01,
3262,11,2026-02-14 14:20:00,2026-02-14 16:25:00,unplanned,MEC-01,
3263,25,2026-05-02 16:42:00,2026-05-02 19:18:00,planned,MEC-02,1486.0
3264,33,2026-06-09 12:45:00,2026-06-09 14:04:00,planned,MEC-01,626.0
3265,41,2026-05-11 22:49:00,2026-05-11 22:54:00,unplanned,CAL-01,
3266,34,2026-01-15 07:56:00,2026-01-15 08:07:00,planned,MEC-02,6268.0
3267,21,2026-05-18 01:46:00,2026-05-18 02:26:00,planned,MEC-01,
3268,32,2026-01-04 02:49:00,2026-01-04 04:46:00,planned,ELEC-01,4378.0
3269,40,2026-06-20 23:25:00,2026-06-21 02:02:00,unplanned,CAL-01,418.0
3270,27,2026-03-08 03:40:00,2026-03-08 06:06:00,unplanned,ELEC-01,
3271,1,2026-02-01 05:36:00,2026-02-01 08:01:00,planned,MAT-01,2110.0
3272,28,2026-04-18 09:31:00,2026-04-18 11:29:00,unplanned,MAT-01,2689.0
3273,16,2026-05-04 16:06:00,2026-05-04 16:34:00,planned,MEC-01,7128.0
3274,43,2026-02-28 10:59:00,2026-02-28 13:23:00,unplanned,MEC-01,4312.0
3275,12,2026-04-25 08:08:00,2026-04-25 10:08:00,unplanned,MEC-01,
3276,38,2026-02-14 06:51:00,2026-02-14 08:25:00,planned,MAT-01,2964.0
3277,10,2026-05-05 12:47:00,2026-05-05 14:05:00,unplanned,MAT-01,9444.0
3278,18,2026-06-22 16:03:00,2026-06-22 18:06:00,unplanned,MEC-02,9546.0
3279,27,2026-05-08 12:14:00,2026-05-08 13:32:00,unplanned,MEC-02,
3280,15,2026-02-08 15:41:00,2026-02-08 16:59:00,unplanned,MEC-01,
3281,45,2026-04-18 11:57:00,2026-04-18 14:51:00,unplanned,MEC-01,
3282,21,2026-03-20 00:57:00,2026-03-20 03:01:00,unplanned,ELEC-01,604.0
3283,36,2026-01-27 16:28:00,2026-01-27 18:20:00,planned,MAT-01,73.0
3284,26,2026-04-07 21:52:00,2026-04-07 22:26:00,unplanned,ELEC-01,
3285,10,2026-06-15 08:07:00,2026-06-15 09:44:00,unplanned,MAT-01,7505.0
3286,11,2026-03-11 04:01:00,2026-03-11 04:42:00,unplanned,MAT-01,1215.0
3287,35,2026-05-07 23:49:00,2026-05-08 02:00:00,planned,MEC-01,427.0
3288,29,2026-05-23 01:59:00,2026-05-23 02:09:00,unplanned,MAT-01,9339.0
3289,48,2026-05-03 03:56:00,2026-05-03 04:45:00,unplanned,MEC-02,9917.0
3290,24,2026-06-11 17:43:00,2026-06-11 18:52:00,unplanned,MEC-01,5769.0
3291,35,2026-02-21 11:08:00,2026-02-21 11:46:00,planned,MEC-01,6335.0
3292,40,2026-05-27 16:04:00,2026-05-27 17:00:00,planned,MAT-01,7922.0
3293,41,2026-03-20 03:27:00,2026-03-20 03:53:00,planned,ELEC-01,
3294,32,2026-03-13 14:01:00,2026-03-13 16:03:00,unplanned,MEC-01,
3295,38,2026-02-05 21:20:00,2026-02-05 23:57:00,planned,MEC-01,3328.0
3296,15,2026-04-24 10:06:00,2026-04-24 10:54:00,unplanned,MAT-01,8409.0
3297,12,2026-05-21 18:43:00,2026-05-21 20:23:00,planned,CAL-01,1852.0
3298,2,2026-01-28 03:58:00,2026-01-28 06:31:00,unplanned,CAL-01,7485.0
3299,50,2026-05-14 10:13:00,2026-05-14 12:03:00,unplanned,MAT-01,
3300,10,2026-03-13 18:51:00,2026-03-13 21:22:00,unplanned,MEC-02,6167.0
3301,24,2026-04-20 22:39:00,2026-04-21 00:15:00,unplanned,MEC-02,6882.0
3302,36,2026-06-15 09:41:00,2026-06-15 11:58:00,planned,MEC-02,4954.0
3303,16,2026-03-12 10:21:00,2026-03-12 11:03:00,unplanned,ELEC-01,6026.0
3304,37,2026-04-22 11:08:00,2026-04-22 11:52:00,unplanned,MAT-01,
3305,37,2026-05-24 20:18:00,2026-05-24 22:13:00,planned,CAL-01,
3306,32,2026-05-09 05:27:00,2026-05-09 07:22:00,planned,MEC-02,4218.0
3307,15,2026-03-07 06:30:00,2026-03-07 08:09:00,unplanned,ELEC-01,9573.0
3308,24,2026-03-19 01:14:00,2026-03-19 01:34:00,planned,ELEC-01,
3309,47,2026-04-18 13:57:00,2026-04-18 14:50:00,unplanned,CAL-01,
3310,44,2026-06-19 06:41:00,2026-06-19 07:49:00,planned,MEC-02,599.0
3311,25,2026-06-21 15:27:00,2026-06-21 18:01:00,planned,CAL-01,317.0
3312,48,2026-05-22 00:43:00,2026-05-22 01:08:00,unplanned,MEC-01,5936.0
3313,20,2026-04-09 01:04:00,2026-04-09 01:38:00,planned,MEC-01,
3314,7,2026-04-16 14:13:00,2026-04-16 14:22:00,planned,CAL-01,237.0
3315,35,2026-02-09 19:11:00,2026-02-09 19:18:00,planned,ELEC-01,9724.0
3316,34,2026-05-06 06:34:00,2026-05-06 09:16:00,unplanned,MAT-01,3035.0
3317,22,2026-01-09 08:52:00,2026-01-09 10:26:00,planned,ELEC-01,8667.0
3318,46,2026-05-01 06:14:00,2026-05-01 07:07:00,planned,CAL-01,
3319,48,2026-06-14 02:20:00,2026-06-14 04:12:00,unplanned,MEC-02,9124.0
3320,46,2026-06-07 04:43:00,2026-06-07 05:23:00,unplanned,MEC-01,832.0
3321,36,2026-04-27 06:32:00,2026-04-27 07:19:00,planned,MEC-01,4741.0
3322,27,2026-06-11 03:31:00,2026-06-11 03:38:00,planned,CAL-01,422.0
3323,17,2026-05-21 20:25:00,2026-05-21 21:40:00,planned,MEC-02,5677.0
3324,18,2026-03-06 16:25:00,2026-03-06 17:44:00,unplanned,MEC-02,5119.0
3325,24,2026-01-07 07:31:00,2026-01-07 09:43:00,unplanned,CAL-01,885.0
3326,37,2026-06-19 15:22:00,2026-06-19 15:49:00,unplanned,CAL-01,
3327,45,2026-01-20 12:58:00,2026-01-20 14:11:00,planned,MEC-01,416.0
3328,19,2026-03-08 18:47:00,2026-03-08 19:08:00,planned,MEC-01,4180.0
3329,6,2026-05-09 20:24:00,2026-05-09 20:43:00,unplanned,MEC-02,225.0
3330,43,2026-03-27 06:36:00,2026-03-27 09:03:00,planned,MAT-01,9770.0
3331,41,2026-06-20 21:03:00,2026-06-20 21:58:00,planned,MEC-02,1933.0
3332,45,2026-03-30 03:11:00,2026-03-30 06:07:00,unplanned,CAL-01,5993.0
3333,44,2026-06-23 04:13:00,2026-06-23 04:22:00,unplanned,MEC-02,8472.0
3334,50,2026-06-22 22:32:00,2026-06-22 23:49:00,unplanned,CAL-01,8350.0
3335,39,2026-05-29 06:31:00,2026-05-29 07:52:00,planned,MEC-02,220.0
3336,2,2026-06-12 11:54:00,2026-06-12 14:32:00,unplanned,MAT-01,5374.0
3337,42,2026-05-12 00:03:00,2026-05-12 01:35:00,unplanned,CAL-01,2345.0
3338,9,2026-03-09 13:15:00,2026-03-09 15:34:00,unplanned,MEC-01,5693.0
3339,21,2026-04-26 10:22:00,2026-04-26 11:55:00,unplanned,MAT-01,454.0
3340,2,2026-04-19 08:33:00,2026-04-19 11:01:00,planned,MEC-02,7130.0
3341,10,2026-06-04 05:02:00,2026-06-04 07:36:00,planned,MEC-01,6212.0
3342,2,2026-02-13 15:37:00,2026-02-13 15:44:00,unplanned,ELEC-01,1731.0
3343,10,2026-06-21 15:32:00,2026-06-21 17:24:00,planned,CAL-01,8314.0
3344,23,2026-03-31 16:18:00,2026-03-31 17:03:00,planned,MEC-02,
3345,32,2026-04-19 12:26:00,2026-04-19 13:45:00,unplanned,MEC-01,9903.0
3346,15,2026-05-25 06:38:00,2026-05-25 07:42:00,unplanned,CAL-01,7172.0
3347,33,2026-03-03 04:47:00,2026-03-03 06:01:00,unplanned,MEC-01,
3348,2,2026-04-16 04:47:00,2026-04-16 07:45:00,planned,CAL-01,7064.0
3349,14,2026-01-10 05:48:00,2026-01-10 08:24:00,unplanned,ELEC-01,
3350,15,2026-05-25 02:45:00,2026-05-25 03:53:00,planned,ELEC-01,8714.0
3351,33,2026-05-19 06:35:00,2026-05-19 08:48:00,planned,ELEC-01,2462.0
3352,31,2026-03-03 18:16:00,2026-03-03 19:42:00,planned,ELEC-01,
3353,41,2026-06-28 20:51:00,2026-06-28 23:13:00,unplanned,MEC-01,8711.0
3354,50,2026-05-03 17:59:00,2026-05-03 20:35:00,planned,MAT-01,
3355,33,2026-04-29 09:52:00,2026-04-29 10:09:00,unplanned,CAL-01,539.0
3356,14,2026-03-17 01:07:00,2026-03-17 02:13:00,planned,MEC-01,
3357,5,2026-01-30 17:38:00,2026-01-30 18:32:00,planned,ELEC-01,5939.0
3358,39,2026-05-02 17:16:00,2026-05-02 18:09:00,unplanned,MEC-02,7055.0
3359,47,2026-05-04 18:21:00,2026-05-04 19:01:00,planned,MAT-01,4673.0
3360,13,2026-05-15 00:21:00,2026-05-15 02:33:00,planned,MAT-01,
3361,34,2026-01-12 18:00:00,2026-01-12 18:09:00,planned,CAL-01,702.0
3362,13,2026-02-14 20:05:00,2026-02-14 20:56:00,planned,MEC-02,781.0
3363,44,2026-01-27 09:42:00,2026-01-27 11:42:00,planned,MEC-02,3220.0
3364,18,2026-01-20 02:55:00,2026-01-20 05:33:00,planned,ELEC-01,3666.0
3365,20,2026-02-03 05:40:00,2026-02-03 06:25:00,planned,ELEC-01,4411.0
3366,2,2026-05-07 07:35:00,2026-05-07 09:36:00,planned,MAT-01,2330.0
3367,20,2026-01-14 00:51:00,2026-01-14 01:15:00,planned,MAT-01,4042.0
3368,14,2026-06-24 19:06:00,2026-06-24 19:55:00,unplanned,MEC-02,2130.0
3369,18,2026-05-05 17:37:00,2026-05-05 19:46:00,planned,MEC-01,5009.0
3370,47,2026-02-17 22:33:00,2026-02-18 00:10:00,unplanned,CAL-01,
3371,37,2026-05-27 04:17:00,2026-05-27 05:56:00,planned,MEC-01,
3372,28,2026-03-04 19:02:00,2026-03-04 21:39:00,planned,CAL-01,
3373,14,2026-06-14 17:19:00,2026-06-14 18:47:00,planned,CAL-01,833.0
3374,2,2026-05-25 05:27:00,2026-05-25 07:39:00,planned,MEC-02,
3375,24,2026-05-03 15:50:00,2026-05-03 15:56:00,unplanned,MEC-01,7593.0
3376,5,2026-03-26 10:38:00,2026-03-26 12:19:00,unplanned,CAL-01,4392.0
3377,11,2026-05-03 17:12:00,2026-05-03 19:12:00,planned,MEC-02,1575.0
3378,14,2026-04-26 01:47:00,2026-04-26 02:01:00,unplanned,ELEC-01,
3379,37,2026-02-24 08:19:00,2026-02-24 10:42:00,planned,MEC-02,8807.0
3380,1,2026-06-13 02:05:00,2026-06-13 02:44:00,unplanned,MEC-02,1342.0
3381,43,2026-02-03 09:25:00,2026-02-03 11:07:00,unplanned,MEC-01,8773.0
3382,2,2026-06-20 04:40:00,2026-06-20 07:31:00,unplanned,MEC-02,4547.0
3383,15,2026-06-03 15:35:00,2026-06-03 18:14:00,planned,MEC-02,521.0
3384,48,2026-02-01 14:06:00,2026-02-01 16:57:00,unplanned,MEC-01,6302.0
3385,35,2026-06-29 04:37:00,2026-06-29 04:44:00,planned,MEC-02,9489.0
3386,16,2026-05-19 15:40:00,2026-05-19 17:43:00,planned,MAT-01,5440.0
3387,18,2026-03-29 15:43:00,2026-03-29 16:27:00,planned,MAT-01,981.0
3388,8,2026-03-17 21:38:00,2026-03-17 23:21:00,unplanned,ELEC-01,5912.0
3389,30,2026-04-23 03:35:00,2026-04-23 05:40:00,planned,CAL-01,1530.0
3390,15,2026-03-29 09:58:00,2026-03-29 11:22:00,planned,MEC-02,511.0
3391,38,2026-04-16 14:52:00,2026-04-16 16:17:00,unplanned,CAL-01,
3392,29,2026-01-22 21:39:00,2026-01-22 22:09:00,unplanned,MEC-02,3735.0
3393,9,2026-02-09 10:50:00,2026-02-09 11:03:00,unplanned,CAL-01,4876.0
3394,1,2026-05-03 03:05:00,2026-05-03 03:21:00,planned,ELEC-01,7183.0
3395,1,2026-06-17 02:23:00,2026-06-17 04:08:00,unplanned,MAT-01,763.0
3396,38,2026-03-28 12:49:00,2026-03-28 13:55:00,planned,MEC-01,
3397,15,2026-03-27 09:08:00,2026-03-27 11:15:00,planned,MAT-01,7162.0
3398,1,2026-06-27 15:26:00,2026-06-27 17:13:00,unplanned,MEC-02,8820.0
3399,4,2026-04-15 13:02:00,2026-04-15 14:59:00,unplanned,CAL-01,1478.0
3400,11,2026-01-14 14:18:00,2026-01-14 14:37:00,planned,CAL-01,3840.0
3401,19,2026-01-02 21:27:00,2026-01-03 00:19:00,unplanned,MEC-02,
3402,15,2026-01-01 18:37:00,2026-01-01 18:52:00,planned,ELEC-01,2033.0
3403,50,2026-02-16 01:33:00,2026-02-16 03:49:00,planned,CAL-01,9747.0
3404,8,2026-04-11 00:51:00,2026-04-11 02:50:00,unplanned,MEC-02,9792.0
3405,23,2026-02-03 19:44:00,2026-02-03 22:19:00,planned,ELEC-01,7792.0
3406,35,2026-03-22 10:31:00,2026-03-22 10:51:00,unplanned,CAL-01,9617.0
3407,49,2026-04-30 23:53:00,2026-05-01 02:07:00,planned,ELEC-01,9673.0
3408,47,2026-01-17 02:48:00,2026-01-17 05:42:00,unplanned,ELEC-01,
3409,41,2026-01-17 21:58:00,2026-01-18 00:23:00,planned,CAL-01,4441.0
3410,2,2026-06-13 20:59:00,2026-06-13 23:09:00,planned,MAT-01,5388.0
3411,32,2026-02-27 22:43:00,2026-02-28 00:32:00,planned,MEC-02,3224.0
3412,5,2026-03-14 23:12:00,2026-03-15 00:43:00,planned,ELEC-01,8104.0
3413,3,2026-04-20 08:15:00,2026-04-20 10:56:00,planned,MEC-02,
3414,21,2026-02-16 10:20:00,2026-02-16 12:33:00,planned,ELEC-01,6172.0
3415,38,2026-03-21 20:16:00,2026-03-21 20:40:00,unplanned,MEC-02,8949.0
3416,12,2026-05-15 10:05:00,2026-05-15 10:11:00,unplanned,ELEC-01,
3417,38,2026-06-07 20:56:00,2026-06-07 22:19:00,unplanned,MEC-02,6719.0
3418,37,2026-04-30 09:23:00,2026-04-30 10:21:00,planned,MEC-01,929.0
3419,50,2026-01-09 11:16:00,2026-01-09 13:33:00,unplanned,CAL-01,6522.0
3420,41,2026-03-26 08:42:00,2026-03-26 10:02:00,unplanned,MAT-01,1219.0
3421,5,2026-02-18 22:17:00,2026-02-19 01:01:00,planned,MEC-02,792.0
3422,25,2026-02-20 06:11:00,2026-02-20 08:13:00,unplanned,ELEC-01,379.0
3423,48,2026-01-14 09:02:00,2026-01-14 09:53:00,planned,CAL-01,7787.0
3424,40,2026-04-03 15:55:00,2026-04-03 18:43:00,planned,MEC-01,
3425,21,2026-05-14 20:52:00,2026-05-14 21:38:00,planned,MEC-01,1669.0
3426,44,2026-03-30 06:49:00,2026-03-30 07:33:00,planned,MEC-02,
3427,6,2026-03-08 02:08:00,2026-03-08 02:37:00,planned,MAT-01,
3428,48,2026-04-17 16:37:00,2026-04-17 17:12:00,unplanned,MEC-02,8512.0
3429,42,2026-01-13 19:32:00,2026-01-13 21:37:00,planned,CAL-01,
3430,24,2026-04-28 06:34:00,2026-04-28 06:42:00,planned,MEC-02,31.0
3431,23,2026-06-13 08:28:00,2026-06-13 09:46:00,unplanned,MEC-02,8494.0
3432,12,2026-01-06 21:53:00,2026-01-07 00:30:00,unplanned,MEC-01,
3433,30,2026-02-13 23:45:00,2026-02-14 01:23:00,planned,ELEC-01,
3434,36,2026-02-09 15:58:00,2026-02-09 18:22:00,unplanned,CAL-01,
3435,42,2026-04-06 15:23:00,2026-04-06 16:42:00,planned,CAL-01,7635.0
3436,49,2026-05-04 00:46:00,2026-05-04 03:04:00,unplanned,CAL-01,
3437,12,2026-04-10 20:07:00,2026-04-10 22:52:00,planned,ELEC-01,
3438,4,2026-05-08 19:18:00,2026-05-08 21:00:00,planned,ELEC-01,
3439,31,2026-01-24 00:44:00,2026-01-24 02:51:00,unplanned,MEC-02,3100.0
3440,23,2026-04-04 10:43:00,2026-04-04 13:13:00,planned,MEC-01,
3441,29,2026-02-19 12:02:00,2026-02-19 13:50:00,planned,CAL-01,2417.0
3442,13,2026-02-17 19:55:00,2026-02-17 20:46:00,planned,ELEC-01,
3443,26,2026-06-19 19:10:00,2026-06-19 21:34:00,unplanned,MEC-01,
3444,11,2026-01-02 09:20:00,2026-01-02 11:38:00,planned,MEC-01,3472.0
3445,49,2026-01-12 19:16:00,2026-01-12 19:37:00,unplanned,MEC-02,8896.0
3446,11,2026-05-14 18:26:00,2026-05-14 20:32:00,planned,MEC-02,5697.0
3447,43,2026-02-05 04:44:00,2026-02-05 06:04:00,unplanned,MEC-01,7365.0
3448,33,2026-06-17 12:40:00,2026-06-17 15:08:00,planned,ELEC-01,826.0
3449,4,2026-02-28 09:05:00,2026-02-28 09:17:00,planned,ELEC-01,2621.0
3450,38,2026-04-23 13:48:00,2026-04-23 16:08:00,unplanned,MAT-01,9069.0
3451,35,2026-05-03 01:49:00,2026-05-03 03:29:00,unplanned,MEC-01,
3452,5,2026-03-12 18:58:00,2026-03-12 19:27:00,unplanned,MEC-02,3585.0
3453,1,2026-01-09 22:43:00,2026-01-10 01:19:00,unplanned,CAL-01,3833.0
3454,10,2026-05-10 15:51:00,2026-05-10 16:12:00,planned,MEC-02,7682.0
3455,34,2026-05-02 21:02:00,2026-05-02 22:42:00,unplanned,MEC-02,8196.0
3456,36,2026-02-27 18:20:00,2026-02-27 19:55:00,planned,MEC-02,
3457,6,2026-06-08 03:10:00,2026-06-08 04:10:00,planned,MEC-02,6736.0
3458,23,2026-04-07 15:32:00,2026-04-07 16:26:00,planned,ELEC-01,9929.0
3459,9,2026-03-24 22:41:00,2026-03-24 23:05:00,unplanned,CAL-01,2283.0
3460,40,2026-06-22 00:47:00,2026-06-22 01:06:00,unplanned,MEC-01,6428.0
3461,35,2026-01-29 09:34:00,2026-01-29 09:42:00,planned,CAL-01,1527.0
3462,22,2026-03-26 01:23:00,2026-03-26 02:41:00,unplanned,MAT-01,7035.0
3463,50,2026-03-03 03:08:00,2026-03-03 05:30:00,unplanned,CAL-01,2352.0
3464,43,2026-05-08 15:29:00,2026-05-08 18:29:00,planned,MEC-01,5459.0
3465,21,2026-02-21 08:04:00,2026-02-21 08:24:00,planned,CAL-01,134.0
3466,4,2026-02-24 10:15:00,2026-02-24 11:03:00,planned,MAT-01,1685.0
3467,5,2026-01-24 01:16:00,2026-01-24 04:05:00,planned,ELEC-01,3658.0
3468,27,2026-02-28 21:19:00,2026-02-28 23:56:00,planned,MEC-02,2414.0
3469,11,2026-02-17 07:24:00,2026-02-17 07:56:00,unplanned,MEC-01,
3470,37,2026-04-14 23:33:00,2026-04-14 23:43:00,planned,CAL-01,7200.0
3471,35,2026-06-15 18:36:00,2026-06-15 20:54:00,planned,MAT-01,
3472,34,2026-06-12 09:25:00,2026-06-12 10:31:00,planned,MEC-01,3698.0
3473,46,2026-06-02 07:03:00,2026-06-02 09:12:00,planned,MAT-01,504.0
3474,43,2026-05-13 14:54:00,2026-05-13 16:28:00,planned,MEC-01,
3475,2,2026-05-18 00:06:00,2026-05-18 02:59:00,planned,CAL-01,
3476,6,2026-04-22 11:54:00,2026-04-22 12:21:00,unplanned,CAL-01,334.0
3477,49,2026-02-14 03:55:00,2026-02-14 04:43:00,planned,MAT-01,
3478,13,2026-04-26 02:39:00,2026-04-26 03:05:00,unplanned,CAL-01,408.0
3479,16,2026-02-01 12:03:00,2026-02-01 13:07:00,planned,ELEC-01,
3480,48,2026-01-14 07:02:00,2026-01-14 07:56:00,planned,MEC-01,
3481,42,2026-03-09 09:38:00,2026-03-09 10:53:00,unplanned,MEC-02,4716.0
3482,21,2026-06-20 19:48:00,2026-06-20 20:14:00,planned,MAT-01,2496.0
3483,5,2026-01-11 00:27:00,2026-01-11 01:39:00,planned,MEC-01,
3484,42,2026-01-13 04:40:00,2026-01-13 05:16:00,planned,ELEC-01,
3485,39,2026-03-11 10:44:00,2026-03-11 10:54:00,planned,MEC-02,5866.0
3486,32,2026-06-05 11:37:00,2026-06-05 14:33:00,unplanned,MEC-01,690.0
3487,22,2026-01-31 02:51:00,2026-01-31 03:36:00,unplanned,MAT-01,111.0
3488,6,2026-06-03 21:33:00,2026-06-04 00:31:00,unplanned,ELEC-01,5346.0
3489,17,2026-04-19 00:42:00,2026-04-19 02:55:00,planned,MEC-02,1207.0
3490,27,2026-02-07 15:45:00,2026-02-07 17:33:00,planned,MEC-02,3045.0
